sensor_22, E1:66:C0:AC:99:C9, -78, 2024-04-04 15:24:09.609643
sensor_22, 12:A9:A2:31:F2:F0, -66, 2024-04-04 15:24:09.612636
sensor_22, EB:61:46:83:5E:B6, -68, 2024-04-04 15:24:09.616641
sensor_22, 2A:39:73:1F:C1:5A, -61, 2024-04-04 15:24:09.619638
sensor_22, 02:A3:C5:F9:37:B4, -65, 2024-04-04 15:24:09.622637
sensor_22, 2A:B7:A6:80:48:CF, -73, 2024-04-04 15:24:09.624633
sensor_22, 67:E1:71:5A:CB:6B, -78, 2024-04-04 15:24:09.627644
sensor_22, 04:EB:F5:61:58:DE, -75, 2024-04-04 15:24:09.630647
sensor_22, 79:06:ED:27:39:07, -72, 2024-04-04 15:24:09.633643
sensor_22, 36:3F:F4:C6:AD:99, -69, 2024-04-04 15:24:09.636641
sensor_22, 6A:BC:00:FF:C1:9A, -63, 2024-04-04 15:24:09.638642
sensor_22, 1E:DD:1A:B3:A5:99, -78, 2024-04-04 15:24:09.641637
sensor_22, D6:11:7C:ED:9B:3F, -77, 2024-04-04 15:24:09.643643
sensor_22, 31:7E:F6:9C:41:90, -76, 2024-04-04 15:24:09.647651
sensor_22, F1:3D:F1:B2:E5:A3, -78, 2024-04-04 15:24:09.651663
sensor_22, 22:72:AF:C6:7A:70, -57, 2024-04-04 15:24:09.653715
sensor_22, D3:D5:C0:09:EA:3A, -62, 2024-04-04 15:24:09.656711
sensor_22, 39:49:6C:BA:4D:6B, -61, 2024-04-04 15:24:09.658683
sensor_22, 79:06:ED:27:39:07, -73, 2024-04-04 15:24:09.660633
sensor_22, 1B:98:CA:8F:C7:76, -69, 2024-04-04 15:24:09.664664
sensor_22, 22:72:AF:C6:7A:70, -66, 2024-04-04 15:24:09.667655
sensor_22, 5E:F9:6A:28:1F:FB, -82, 2024-04-04 15:24:09.669648
sensor_22, 6A:BC:00:FF:C1:9A, -64, 2024-04-04 15:24:09.672649
sensor_22, 1A:80:AA:F1:BF:FE, -76, 2024-04-04 15:24:09.674638
sensor_22, 38:04:8D:0B:02:52, -64, 2024-04-04 15:24:09.676690
sensor_22, 12:A9:A2:31:F2:F0, -74, 2024-04-04 15:24:09.680643
sensor_22, 0C:7D:69:AB:CF:07, -78, 2024-04-04 15:24:09.685650
sensor_22, CF:E8:1E:C6:B5:13, -76, 2024-04-04 15:24:09.688650
sensor_22, 2A:39:73:1F:C1:5A, -58, 2024-04-04 15:24:09.690656
sensor_22, 3B:84:D6:2A:2C:10, -82, 2024-04-04 15:24:09.693653
sensor_22, 67:E1:71:5A:CB:6B, -79, 2024-04-04 15:24:09.695645
sensor_22, FE:4E:36:B0:1A:14, -82, 2024-04-04 15:24:09.699657
sensor_22, D4:52:A4:A3:2D:FA, -67, 2024-04-04 15:24:09.701644
sensor_22, 31:7E:F6:9C:41:90, -70, 2024-04-04 15:24:09.705643
sensor_22, 67:E1:71:5A:CB:6B, -77, 2024-04-04 15:24:09.708700
sensor_22, 2C:ED:B5:64:EA:E2, -70, 2024-04-04 15:24:09.710635
sensor_22, 6A:BC:00:FF:C1:9A, -67, 2024-04-04 15:24:09.714638
sensor_22, D0:3D:5D:A0:E1:89, -69, 2024-04-04 15:24:09.716641
sensor_22, 22:72:AF:C6:7A:70, -61, 2024-04-04 15:24:09.718643
sensor_22, C8:EA:02:00:A3:F9, -77, 2024-04-04 15:24:09.721645
sensor_22, 1E:44:92:82:66:19, -82, 2024-04-04 15:24:09.725643
sensor_22, 60:EC:4B:BB:26:D5, -77, 2024-04-04 15:24:09.728644
sensor_22, 39:49:6C:BA:4D:6B, -66, 2024-04-04 15:24:09.731653
sensor_22, 22:72:AF:C6:7A:70, -55, 2024-04-04 15:24:09.733641
sensor_22, 6A:BC:00:FF:C1:9A, -67, 2024-04-04 15:24:09.735634
sensor_22, 1B:98:CA:8F:C7:76, -69, 2024-04-04 15:24:09.738656
sensor_22, 04:EB:F5:61:58:DE, -75, 2024-04-04 15:24:09.742643
sensor_22, 16:4F:F2:7D:2C:82, -70, 2024-04-04 15:24:09.746644
sensor_22, 12:A9:A2:31:F2:F0, -66, 2024-04-04 15:24:09.749639
sensor_22, 39:49:6C:BA:4D:6B, -62, 2024-04-04 15:24:09.752638
sensor_22, 5A:06:08:D0:FC:0D, -72, 2024-04-04 15:24:09.754640
sensor_22, 1B:98:CA:8F:C7:76, -69, 2024-04-04 15:24:09.758671
sensor_22, 2A:39:73:1F:C1:5A, -65, 2024-04-04 15:24:09.761641
sensor_22, 1A:80:AA:F1:BF:FE, -77, 2024-04-04 15:24:09.764652
sensor_22, 04:EB:F5:61:58:DE, -74, 2024-04-04 15:24:09.767639
sensor_22, 2C:ED:B5:64:EA:E2, -71, 2024-04-04 15:24:09.769633
sensor_22, 1E:DD:1A:B3:A5:99, -78, 2024-04-04 15:24:09.772643
sensor_22, 39:49:6C:BA:4D:6B, -67, 2024-04-04 15:24:09.776646
sensor_22, 22:A7:D6:0B:2B:17, -76, 2024-04-04 15:24:09.780648
sensor_22, 00:27:D4:4A:BB:3B, -75, 2024-04-04 15:24:09.783660
sensor_22, 38:04:8D:0B:02:52, -65, 2024-04-04 15:24:09.786639
sensor_22, ED:75:35:FC:15:03, -84, 2024-04-04 15:24:09.788635
sensor_22, 02:A3:C5:F9:37:B4, -59, 2024-04-04 15:24:09.791644
sensor_22, C6:69:99:6E:FD:65, -78, 2024-04-04 15:24:09.796645
sensor_22, 12:A9:A2:31:F2:F0, -66, 2024-04-04 15:24:09.799695
sensor_22, 31:7E:F6:9C:41:90, -71, 2024-04-04 15:24:09.802661
sensor_22, FF:7A:FB:6D:5B:9E, -68, 2024-04-04 15:24:09.804649
sensor_22, 02:A3:C5:F9:37:B4, -65, 2024-04-04 15:24:09.807635
sensor_22, 63:70:30:21:4D:4C, -77, 2024-04-04 15:24:09.809647
sensor_22, EA:E5:34:C4:4E:39, -84, 2024-04-04 15:24:09.812641
sensor_22, EA:94:C2:90:B1:70, -73, 2024-04-04 15:24:09.817642
sensor_22, 04:B7:4B:1F:5F:5B, -74, 2024-04-04 15:24:09.820646
sensor_22, 39:49:6C:BA:4D:6B, -67, 2024-04-04 15:24:09.823654
sensor_22, C7:4E:B7:7D:7E:38, -74, 2024-04-04 15:24:09.825637
sensor_22, 22:72:AF:C6:7A:70, -61, 2024-04-04 15:24:09.828636
sensor_22, DE:4F:49:AB:6D:5B, -81, 2024-04-04 15:24:09.831644
sensor_22, 76:BD:73:B9:34:DD, -73, 2024-04-04 15:24:09.834650
sensor_22, 1B:98:CA:8F:C7:76, -64, 2024-04-04 15:24:09.837645
sensor_22, 39:49:6C:BA:4D:6B, -68, 2024-04-04 15:24:09.840649
sensor_22, 04:B7:4B:1F:5F:5B, -74, 2024-04-04 15:24:09.842638
sensor_22, 22:A7:D6:0B:2B:17, -76, 2024-04-04 15:24:09.844647
sensor_22, 2A:39:73:1F:C1:5A, -62, 2024-04-04 15:24:09.848648
sensor_22, 67:E1:71:5A:CB:6B, -78, 2024-04-04 15:24:09.850642
sensor_22, 16:4F:F2:7D:2C:82, -71, 2024-04-04 15:24:09.854643
sensor_22, 6A:BC:00:FF:C1:9A, -68, 2024-04-04 15:24:09.857639
sensor_22, 52:28:91:CD:DC:D6, -67, 2024-04-04 15:24:09.860644
sensor_22, 22:A7:D6:0B:2B:17, -69, 2024-04-04 15:24:09.863639
sensor_22, 69:7C:03:01:E0:28, -74, 2024-04-04 15:24:09.866648
sensor_22, 76:BD:73:B9:34:DD, -73, 2024-04-04 15:24:09.868646
sensor_22, 28:5A:B6:35:60:BB, -82, 2024-04-04 15:24:09.871657
sensor_22, 22:72:AF:C6:7A:70, -61, 2024-04-04 15:24:09.875653
sensor_22, 1A:80:AA:F1:BF:FE, -75, 2024-04-04 15:24:09.877638
sensor_22, 36:3F:F4:C6:AD:99, -68, 2024-04-04 15:24:09.880639
sensor_22, C6:AB:A1:1A:B1:E3, -73, 2024-04-04 15:24:09.882639
sensor_22, 12:A9:A2:31:F2:F0, -66, 2024-04-04 15:24:09.885646
sensor_22, 02:A3:C5:F9:37:B4, -62, 2024-04-04 15:24:09.887641
sensor_22, 00:AE:4B:AA:79:0B, -86, 2024-04-04 15:24:09.889641
sensor_22, 4C:B9:FD:A0:D2:20, -78, 2024-04-04 15:24:09.892640
sensor_22, E9:D2:57:2B:E6:4E, -62, 2024-04-04 15:24:09.896658
sensor_22, 52:28:91:CD:DC:D6, -67, 2024-04-04 15:24:09.899653
sensor_22, 69:7C:03:01:E0:28, -78, 2024-04-04 15:24:09.902642
sensor_22, 31:7E:F6:9C:41:90, -70, 2024-04-04 15:24:09.904635
sensor_22, 04:EB:F5:61:58:DE, -74, 2024-04-04 15:24:09.907639
sensor_22, 1E:DD:1A:B3:A5:99, -77, 2024-04-04 15:24:09.909637
sensor_22, 1B:98:CA:8F:C7:76, -68, 2024-04-04 15:24:09.912632
sensor_22, 2A:39:73:1F:C1:5A, -64, 2024-04-04 15:24:09.915652
sensor_22, 38:04:8D:0B:02:52, -65, 2024-04-04 15:24:09.919649
sensor_22, 39:49:6C:BA:4D:6B, -70, 2024-04-04 15:24:09.922647
sensor_22, 22:A7:D6:0B:2B:17, -76, 2024-04-04 15:24:09.925651
sensor_22, 63:70:30:21:4D:4C, -75, 2024-04-04 15:24:09.927643
sensor_22, 1B:98:CA:8F:C7:76, -64, 2024-04-04 15:24:09.931634
sensor_22, 2A:39:73:1F:C1:5A, -58, 2024-04-04 15:24:09.934641
sensor_22, 38:04:8D:0B:02:52, -65, 2024-04-04 15:24:09.938643
sensor_22, 52:28:91:CD:DC:D6, -67, 2024-04-04 15:24:09.941649
sensor_22, 12:A9:A2:31:F2:F0, -66, 2024-04-04 15:24:09.944658
sensor_22, D1:61:CB:3A:FA:C4, -76, 2024-04-04 15:24:09.947651
sensor_22, 65:7A:95:FA:52:11, -75, 2024-04-04 15:24:09.949637
sensor_22, 22:72:AF:C6:7A:70, -62, 2024-04-04 15:24:09.952636
sensor_22, 2A:39:73:1F:C1:5A, -61, 2024-04-04 15:24:09.954637
sensor_22, 77:C4:A9:D7:92:0E, -76, 2024-04-04 15:24:09.957649
sensor_22, FD:91:1E:CB:1A:DF, -68, 2024-04-04 15:24:09.962646
sensor_22, 2A:B7:A6:80:48:CF, -74, 2024-04-04 15:24:09.966657
sensor_22, 00:27:D4:4A:BB:3B, -75, 2024-04-04 15:24:09.968639
sensor_22, 77:C4:A9:D7:92:0E, -80, 2024-04-04 15:24:09.971649
sensor_22, E9:D2:57:2B:E6:4E, -64, 2024-04-04 15:24:09.973634
sensor_22, E3:2A:8E:93:90:50, -70, 2024-04-04 15:24:09.975643
sensor_22, 2C:D6:11:33:F4:C4, -80, 2024-04-04 15:24:09.979649
sensor_22, 6A:BC:00:FF:C1:9A, -70, 2024-04-04 15:24:09.983657
sensor_22, 39:49:6C:BA:4D:6B, -70, 2024-04-04 15:24:09.986651
sensor_22, 2C:ED:B5:64:EA:E2, -69, 2024-04-04 15:24:09.988639
sensor_22, 1B:98:CA:8F:C7:76, -64, 2024-04-04 15:24:09.990652
sensor_22, 22:72:AF:C6:7A:70, -61, 2024-04-04 15:24:09.993633
sensor_22, 16:4F:F2:7D:2C:82, -73, 2024-04-04 15:24:09.996643
sensor_22, CF:E8:1E:C6:B5:13, -71, 2024-04-04 15:24:10.001660
sensor_22, 6A:BC:00:FF:C1:9A, -65, 2024-04-04 15:24:10.004652
sensor_22, 39:49:6C:BA:4D:6B, -66, 2024-04-04 15:24:10.008696
sensor_22, 2A:39:73:1F:C1:5A, -83, 2024-04-04 15:24:10.010652
sensor_22, 24:EF:E4:A8:BF:61, -80, 2024-04-04 15:24:10.014661
sensor_22, 28:5A:B6:35:60:BB, -81, 2024-04-04 15:24:10.017648
sensor_22, 63:70:30:21:4D:4C, -74, 2024-04-04 15:24:10.019644
sensor_22, 00:27:D4:4A:BB:3B, -75, 2024-04-04 15:24:10.023660
sensor_22, 22:72:AF:C6:7A:70, -57, 2024-04-04 15:24:10.026718
sensor_22, F2:B4:61:7A:C8:61, -67, 2024-04-04 15:24:10.029643
sensor_22, 1E:DD:1A:B3:A5:99, -78, 2024-04-04 15:24:10.102636
sensor_22, 02:A3:C5:F9:37:B4, -59, 2024-04-04 15:24:10.106645
sensor_22, 52:28:91:CD:DC:D6, -67, 2024-04-04 15:24:10.109639
sensor_22, C8:EA:02:00:A3:F9, -80, 2024-04-04 15:24:10.112644
sensor_22, 6A:BC:00:FF:C1:9A, -69, 2024-04-04 15:24:10.117651
sensor_22, 12:A9:A2:31:F2:F0, -76, 2024-04-04 15:24:10.120640
sensor_22, 2A:B7:A6:80:48:CF, -76, 2024-04-04 15:24:10.123645
sensor_22, 65:7A:95:FA:52:11, -77, 2024-04-04 15:24:10.126639
sensor_22, 02:A3:C5:F9:37:B4, -63, 2024-04-04 15:24:10.129641
sensor_22, 22:A7:D6:0B:2B:17, -75, 2024-04-04 15:24:10.133657
sensor_22, D1:FA:51:5D:81:CC, -67, 2024-04-04 15:24:10.136658
sensor_22, 63:70:30:21:4D:4C, -74, 2024-04-04 15:24:10.138680
sensor_22, D9:B7:EF:E4:21:6C, -74, 2024-04-04 15:24:10.142664
sensor_22, 2C:ED:B5:64:EA:E2, -61, 2024-04-04 15:24:10.146653
sensor_22, 2A:B7:A6:80:48:CF, -71, 2024-04-04 15:24:10.149642
sensor_22, E9:D2:57:2B:E6:4E, -71, 2024-04-04 15:24:10.151643
sensor_22, 69:7C:03:01:E0:28, -68, 2024-04-04 15:24:10.154639
sensor_22, 6A:BC:00:FF:C1:9A, -69, 2024-04-04 15:24:10.156646
sensor_22, 67:E1:71:5A:CB:6B, -77, 2024-04-04 15:24:10.160672
sensor_22, 2A:39:73:1F:C1:5A, -68, 2024-04-04 15:24:10.165660
sensor_22, 1B:40:BF:FA:25:8A, -81, 2024-04-04 15:24:10.168654
sensor_22, 16:4F:F2:7D:2C:82, -74, 2024-04-04 15:24:10.170658
sensor_22, E4:D7:DF:23:E3:34, -62, 2024-04-04 15:24:10.172644
sensor_0, 79:06:ED:27:39:07, -81, 2024-04-04 15:24:10.228639
sensor_0, 39:49:6C:BA:4D:6B, -73, 2024-04-04 15:24:10.233646
sensor_0, 2C:ED:B5:64:EA:E2, -72, 2024-04-04 15:24:10.236640
sensor_0, E4:D7:DF:23:E3:34, -68, 2024-04-04 15:24:10.238643
sensor_0, 22:72:AF:C6:7A:70, -71, 2024-04-04 15:24:10.242652
sensor_0, 12:E1:38:3C:A5:C8, -80, 2024-04-04 15:24:10.244646
sensor_0, 02:A3:C5:F9:37:B4, -69, 2024-04-04 15:24:10.248646
sensor_0, 63:70:30:21:4D:4C, -80, 2024-04-04 15:24:10.251650
sensor_0, E0:9D:13:49:B1:D5, -86, 2024-04-04 15:24:10.255651
sensor_0, C6:CD:B2:4D:F7:A6, -76, 2024-04-04 15:24:10.258715
sensor_0, 52:28:91:CD:DC:D6, -67, 2024-04-04 15:24:10.261684
sensor_22, 22:72:AF:C6:7A:70, -61, 2024-04-04 15:24:10.322639
sensor_22, C6:33:DF:EC:C6:14, -76, 2024-04-04 15:24:10.325651
sensor_22, 2C:ED:B5:64:EA:E2, -63, 2024-04-04 15:24:10.327656
sensor_22, 12:A9:A2:31:F2:F0, -65, 2024-04-04 15:24:10.330647
sensor_22, 00:AE:4B:AA:79:0B, -83, 2024-04-04 15:24:10.335663
sensor_22, 69:7C:03:01:E0:28, -67, 2024-04-04 15:24:10.338639
sensor_22, FD:C4:AE:62:86:4E, -81, 2024-04-04 15:24:10.341642
sensor_22, 79:06:ED:27:39:07, -65, 2024-04-04 15:24:10.344638
sensor_22, 36:3F:F4:C6:AD:99, -69, 2024-04-04 15:24:10.348644
sensor_22, 04:B7:4B:1F:5F:5B, -78, 2024-04-04 15:24:10.351650
sensor_22, 2C:D6:11:33:F4:C4, -80, 2024-04-04 15:24:10.354643
sensor_0, 36:3F:F4:C6:AD:99, -73, 2024-04-04 15:24:10.405646
sensor_0, 22:A7:D6:0B:2B:17, -72, 2024-04-04 15:24:10.408644
sensor_0, FF:7A:FB:6D:5B:9E, -75, 2024-04-04 15:24:10.411642
